,0,1,2
1000,0.334264,0.9760979999999999,0
1001,0.286632,0.418008,1
1002,0.012333,0.281906,0
1003,0.014901,0.445499,1
1004,0.038724,0.833456,0
1005,0.6290789999999999,0.932622,1
1006,0.9698829999999999,0.8156760000000001,0
1007,0.072267,0.587589,1
1008,0.971675,0.942134,0
1009,0.451669,0.201397,1
1010,0.19247899999999998,0.9992260000000001,0
1011,0.212344,0.8576290000000001,1
1012,0.10423299999999999,0.839335,0
1013,0.709271,0.712627,1
1014,0.972741,0.852303,0
1015,0.65603,0.889315,1
1016,0.9138459999999999,0.011179000000000001,0
1017,0.8799459999999999,0.24676900000000002,1
1018,0.008255,0.738525,0
1019,0.394219,0.638476,1
1020,0.98261,0.7212890000000001,0
1021,0.712047,0.37942,1
1022,0.333728,0.974858,0
1023,0.440346,0.891661,1
1024,0.8592850000000001,0.006833,0
1025,0.8414659999999999,0.517289,1
1026,0.08087000000000001,0.1775,0
1027,0.235391,0.216137,1
1028,0.139876,0.890065,0
1029,0.327376,0.203326,1
1030,0.131025,0.133302,0
1031,0.408991,0.90491,1
1032,0.827269,0.9143549999999999,0
1033,0.562246,0.672658,1
1034,0.29065100000000005,0.9756969999999999,0
1035,0.536881,0.362615,1
1036,0.982792,0.778465,0
1037,0.6605409999999999,0.7084020000000001,1
1038,0.120002,0.867708,0
1039,0.571124,0.874858,1
1040,0.720947,0.9564729999999999,0
1041,0.437717,0.713434,1
1042,0.920148,0.9354120000000001,0
1043,0.477567,0.468821,1
1044,0.081466,0.19486099999999998,0
1045,0.950416,0.6465890000000001,1
1046,0.9854209999999999,0.9677889999999999,0
1047,0.635333,0.034633,1
1048,0.013684,0.994883,0
1049,0.690607,0.040098,1
1050,0.8238260000000001,0.04514,0
1051,0.66219,0.42483999999999994,1
1052,0.94537,0.8264729999999999,0
1053,0.53135,0.391437,1
1054,0.9808950000000001,0.899667,0
1055,0.707298,0.5517449999999999,1
1056,0.176894,0.054083000000000006,0
1057,0.644274,0.306261,1
1058,0.762242,0.996919,0
1059,0.211193,0.517543,1
1060,0.981251,0.8930459999999999,0
1061,0.42469300000000004,0.818245,1
1062,0.979355,0.018357,0
1063,0.5287890000000001,0.354381,1
1064,0.261972,0.958208,0
1065,0.593635,0.22326700000000002,1
1066,0.998209,0.8952680000000001,0
1067,0.6299319999999999,0.26129600000000003,1
1068,0.9297799999999999,0.811847,0
1069,0.714804,0.704255,1
1070,0.186533,0.052828,0
1071,0.379419,0.9008079999999999,1
1072,0.8834989999999999,0.966404,0
1073,0.359757,0.44192200000000004,1
1074,0.775155,0.035450999999999996,0
1075,0.8221799999999999,0.38666500000000004,1
1076,0.907486,0.114174,0
1077,0.670946,0.593695,1
1078,0.974239,0.028002999999999997,0
1079,0.6506350000000001,0.222041,1
1080,0.9334110000000001,0.8346819999999999,0
1081,0.503517,0.605441,1
1082,0.905159,0.012639,0
1083,0.429622,0.665239,1
1084,0.182251,0.08905700000000001,0
1085,0.788456,0.585859,1
1086,0.793415,0.922408,0
1087,0.49429799999999996,0.663804,1
1088,0.9813559999999999,0.64267,0
1089,0.35492199999999996,0.166048,1
1090,0.094178,0.8467819999999999,0
1091,0.586819,0.672871,1
